timestamp,tollID,tagRef,tagHomeID,charge
2022-01-23 08:17,NO04,NOX6GVWRD,NO,3.25
2022-01-23 08:19,OO08,OO7PZE9VI,OO,1.9
2022-01-23 08:35,EG18,EGIGQPKI7,EG,2.1
2022-01-23 08:49,EG34,EGVWPVS7H,EG,2.0
2022-01-23 08:53,NAO12,NAOHL1N13J,NAO,2.5
2022-01-23 08:59,NAO01,NAOBMYOFQE,NAO,2.5
2022-01-23 09:05,NAO07,NAO09SKDGI,NAO,2.5
2022-01-23 09:07,EG34,EGUT0CVS4,EG,2.0
2022-01-23 09:14,NAO17,NAOBMYOFQE,NAO,2.5
2022-01-23 09:35,NO01,NOXFGCAQV,NO,3.85
2022-01-23 09:41,NAO09,NAONSM43D8,NAO,2.5
2022-01-23 09:52,EG14,NAOHAFEYUH,NAO,1.2
2022-01-23 10:50,NAO13,NAOHL1N13J,NAO,2.5
2022-01-23 11:12,NAO34,NAOURTP0LZ,NAO,2.5
2022-01-23 11:33,EG16,EGYTJXEPQ,EG,1.2
2022-01-23 12:06,NAO07,NAO5ZJA8DZ,NAO,2.5
2022-01-23 12:16,AM01,EGRHOCN9J,EG,2.0
2022-01-23 12:43,AM01,AMNT3W5UZ,AM,2.0
2022-01-23 12:48,EG10,EGVWPVS7H,EG,0.9
2022-01-23 13:06,OO03,OO1B0Z3NX,OO,2.4
2022-01-23 13:17,NAO40,NAONSM43D8,NAO,2.5
2022-01-23 13:17,NAO35,NAONSM43D8,NAO,2.5
2022-01-23 13:22,AM07,NAOP0J43D5,NAO,2.8
2022-01-23 13:33,NO10,NOX6GVWRD,NO,4.2
2022-01-23 14:08,EG36,NAONSM43D8,NAO,1.0
2022-01-23 14:45,EG02,EGVWPVS7H,EG,3.0
2022-01-23 15:05,EG19,EGVWPVS7H,EG,1.4
2022-01-23 15:52,AM02,AMXAJI0Y6,AM,2.0
2022-01-23 16:38,EG10,EGF1T2TAL,EG,0.9
2022-01-23 16:56,GE02,GEX7EEDTJ,GE,14.7
2022-01-23 17:05,KO03,NAOURTP0LZ,NAO,2.95
2022-01-23 17:10,KO05,KOWKTAKPU,KO,1.9
2022-01-23 17:15,KO07,KOIXA11DP,KO,1.85
2022-01-23 17:29,OO05,AMHJ7XVG0,AM,3.5
2022-01-23 17:34,NO06,NOXFGCAQV,NO,3.25
2022-01-23 17:36,EG10,NAO09SKDGI,NAO,0.9
2022-01-23 17:45,EG06,KOWKTAKPU,KO,1.7
2022-01-23 17:54,EG32,EGC11ERTJ,EG,1.4
2022-01-23 18:05,AM03,AMNT3W5UZ,AM,2.2
2022-01-23 18:06,NO11,NOQLL8OS9,NO,3.35
2022-01-23 18:08,EG03,EG7UR23GD,EG,1.2
2022-01-23 18:08,AM08,AMHJ7XVG0,AM,2.8
2022-01-23 18:24,AM10,AMXAJI0Y6,AM,3.1
2022-01-23 18:40,AM01,AMHJ7XVG0,AM,2.0
2022-01-23 18:41,NAO41,NAOP0J43D5,NAO,2.5
2022-01-23 18:50,NAO16,EGUT0CVS4,EG,2.5
2022-01-23 18:51,NAO20,NAOVZ41NAM,NAO,2.5
2022-01-23 19:00,NO13,NAO5ZJA8DZ,NAO,4.15
2022-01-23 19:16,KO02,AMHJ7XVG0,AM,3.4
2022-01-23 20:04,EG10,EGIGQPKI7,EG,0.9
2022-01-23 20:04,NAO24,NAONSM43D8,NAO,2.5
2022-01-23 20:16,OO05,OO3KKV9RF,OO,3.5
2022-01-23 20:40,AM03,MOJCKJLTE,MO,2.2
2022-01-23 20:40,GE02,NOXFGCAQV,NO,14.7
2022-01-23 20:47,GE01,GEJA1WJ0T,GE,14.7
2022-01-23 21:10,KO03,AMNT3W5UZ,AM,2.95
2022-01-23 21:57,AM05,NAOURTP0LZ,NAO,3.6
2022-01-23 22:09,NAO11,EGSEIMVIH,EG,2.5
2022-01-23 22:32,NAO03,EG9CHJ755,EG,2.5
2022-01-23 22:38,OO01,EGYTJXEPQ,EG,2.3
2022-01-23 22:43,NAO13,NAOP0J43D5,NAO,2.5
2022-01-23 22:55,KO05,KOWKTAKPU,KO,1.9
2022-01-23 22:58,OO05,OOZSJ49IT,OO,3.5
2022-01-23 23:20,NO02,NOXFGCAQV,NO,3.85
2022-01-23 23:44,NO09,EG7UR23GD,EG,4.2
2022-01-24 00:05,MO10,EG9CHJ755,EG,2.7
2022-01-24 00:08,OO05,AMHJ7XVG0,AM,3.5
2022-01-24 00:29,AM02,AMHJ7XVG0,AM,2.0
2022-01-24 01:03,MO08,MOV86WZS3,MO,3.15
2022-01-24 01:11,OO03,KOWM31YIH,KO,2.4
2022-01-24 01:35,NAO33,NAOURTP0LZ,NAO,2.5
2022-01-24 01:38,NAO01,NAOLY8OZCY,NAO,2.5
2022-01-24 01:39,NO13,EGIGQPKI7,EG,4.15
2022-01-24 02:15,KO03,AMNT3W5UZ,AM,2.95
2022-01-24 02:27,NO04,NOX6GVWRD,NO,3.25
2022-01-24 02:40,EG18,NAO5ZJA8DZ,NAO,2.1
2022-01-24 02:42,EG01,EG9CHJ755,EG,3.0
2022-01-24 02:44,EG01,EG9CHJ755,EG,3.0
2022-01-24 03:09,EG21,EGF1T2TAL,EG,1.6
2022-01-24 03:11,AM05,AMHJ7XVG0,AM,3.6
2022-01-24 03:21,NAO36,AMHJ7XVG0,AM,2.5
2022-01-24 03:25,OO08,MOJCKJLTE,MO,1.9
2022-01-24 03:37,KO08,KONCXLL4Z,KO,1.85
2022-01-24 03:43,NAO05,NAO5ZJA8DZ,NAO,2.5
2022-01-24 03:54,KO05,OO7PZE9VI,OO,1.9
2022-01-24 04:35,OO10,OO1B0Z3NX,OO,2.5
2022-01-24 05:26,NAO07,NAOP0J43D5,NAO,2.5
2022-01-24 05:27,EG05,EGC11ERTJ,EG,1.7
2022-01-24 05:27,KO05,KOWM31YIH,KO,1.9
2022-01-24 05:43,OO07,EGF1T2TAL,EG,1.9
2022-01-24 05:52,EG19,NORCBPLJD,NO,1.4
2022-01-24 06:03,AM05,AMH9SDBDW,AM,3.6
2022-01-24 06:03,NAO33,NAOHL1N13J,NAO,2.5
2022-01-24 06:04,EG31,KOWKTAKPU,KO,1.4
2022-01-24 07:00,EG34,NAOBMYOFQE,NAO,2.0
2022-01-24 07:02,NAO21,EGIGQPKI7,EG,2.5
2022-01-24 07:04,NO07,EGF1T2TAL,EG,3.55
2022-01-24 07:17,NO05,EGVWPVS7H,EG,3.25
2022-01-24 07:33,OO04,NAOVZ41NAM,NAO,2.4
2022-01-24 07:40,OO01,NORCBPLJD,NO,2.3
2022-01-24 07:48,AM05,AMH9SDBDW,AM,3.6
2022-01-24 07:58,NO06,NOXFGCAQV,NO,3.25
2022-01-24 08:13,OO09,NAOURTP0LZ,NAO,2.5
2022-01-24 08:46,NO06,AMHJ7XVG0,AM,3.25
2022-01-24 09:05,AM06,KOIXA11DP,KO,3.6
2022-01-24 09:18,EG36,OO1B0Z3NX,OO,1.0
2022-01-24 09:25,NAO10,NAO5UQPGB7,NAO,2.5
2022-01-24 09:26,EG06,NAOBMYOFQE,NAO,1.7
2022-01-24 09:27,AM05,KONCXLL4Z,KO,3.6
2022-01-24 09:30,NO14,NO7PTX63C,NO,4.15
2022-01-24 09:43,EG37,EGRHOCN9J,EG,1.4
2022-01-24 10:11,KO09,NAO5ZJA8DZ,NAO,2.05
2022-01-24 10:18,KO09,KONCXLL4Z,KO,2.05
2022-01-24 10:24,EG19,EGYTJXEPQ,EG,1.4
2022-01-24 10:27,KO05,KOWKTAKPU,KO,1.9
2022-01-24 11:21,NAO05,NAOP0J43D5,NAO,2.5
2022-01-24 11:54,AM09,AMXAJI0Y6,AM,3.1
2022-01-24 12:09,AM08,EG9CHJ755,EG,2.8
2022-01-24 12:14,NAO30,NAOHAFEYUH,NAO,2.5
2022-01-24 13:00,EG37,EGF1T2TAL,EG,1.4
2022-01-24 13:23,KO10,KOIXA11DP,KO,2.05
2022-01-24 13:47,EG21,EGF1T2TAL,EG,1.6
2022-01-24 13:59,EG17,EG7UR23GD,EG,2.1
2022-01-24 14:13,KO09,KOJDP0LVS,KO,2.05
2022-01-24 14:25,KO07,AMXAJI0Y6,AM,1.85
2022-01-24 14:28,AM05,AMV3A3ZMF,AM,3.6
2022-01-24 14:30,NAO40,NAOHL1N13J,NAO,2.5
2022-01-24 14:58,NAO22,NAOHL1N13J,NAO,2.5
2022-01-24 15:06,NAO37,NAO09SKDGI,NAO,2.5
2022-01-24 15:10,NAO09,NAO09SKDGI,NAO,2.5
2022-01-24 15:20,MO06,MOJCKJLTE,MO,2.6
2022-01-24 15:22,AM01,AMNT3W5UZ,AM,2.0
2022-01-24 15:32,NO02,NOE1V2ISQ,NO,3.85
2022-01-24 15:45,AM09,NORCBPLJD,NO,3.1
2022-01-24 15:49,EG20,NAOBMYOFQE,NAO,1.4
2022-01-24 15:55,AM06,AMNT3W5UZ,AM,3.6
2022-01-24 15:58,EG20,EGSEIMVIH,EG,1.4
2022-01-24 16:13,OO01,EGYTJXEPQ,EG,2.3
2022-01-24 16:58,AM06,AMXAJI0Y6,AM,3.6
2022-01-24 17:22,NAO27,OOQ0OXFQ8,OO,2.5
2022-01-24 17:30,NO06,NO7PTX63C,NO,3.25
2022-01-24 17:31,OO02,NAOURTP0LZ,NAO,2.3
2022-01-24 18:09,OO02,NOQLL8OS9,NO,2.3
2022-01-24 18:18,NO13,NO7PTX63C,NO,4.15
2022-01-24 19:55,NAO18,NAOHAFEYUH,NAO,2.5
2022-01-24 20:09,GE02,GE2IAGL58,GE,14.7
